image,row,col,cluster,e0_gabor000,e0_gabor045,e0_gabor090,e0_gabor135,e0_log,e0_dog,e0_log2,e0_media,e1_gabor000,e1_gabor045,e1_gabor090,e1_gabor135,e1_log,e1_dog,e1_log2,e1_media,e2_gabor000,e2_gabor045,e2_gabor090,e2_gabor135,e2_log,e2_dog,e2_log2,e2_media
13.png,3,14,5,7.00414,8.58705,2.85694,2.75968,8.88884,7.45784,11.22831,89.89880,8.48854,7.84369,3.04265,4.76946,10.35850,8.99403,10.13172,89.86121,14.15995,7.05766,4.81145,5.73292,9.17683,5.76957,4.52759,89.77233
13.png,3,15,5,7.75811,8.86768,3.15916,3.04252,9.01692,8.90055,12.08844,88.98692,9.63837,9.06293,2.38659,4.92314,11.55283,9.48535,11.73958,90.29487,16.64213,4.41794,2.27431,3.30279,10.20655,5.71672,4.13174,91.36813
13.png,4,0,5,6.22635,10.27432,2.86212,2.93329,8.45369,7.83124,10.10637,85.90121,7.93616,8.50516,3.02439,4.63423,9.81782,10.35693,12.02317,86.63916,15.95974,7.02640,3.14925,5.65542,11.05947,5.67628,5.69676,87.92912
13.png,4,1,5,5.20453,11.01556,2.69922,3.29593,9.04595,8.37757,11.94187,92.79964,6.72245,13.26951,2.36873,4.71065,11.70950,9.03310,11.14737,93.03857,13.61751,9.26398,3.80903,6.80008,9.60660,5.15917,5.45584,92.76678
13.png,4,2,5,6.77589,10.01233,4.17408,3.47596,8.96274,7.28374,10.98226,86.08253,7.78358,8.97193,3.84231,4.50872,10.22184,7.93624,10.09250,87.71677,12.92567,6.25335,3.63091,5.83695,8.66915,5.19922,3.55816,89.62758
13.png,4,3,5,7.39948,10.52244,3.20236,2.88898,8.77418,7.42371,10.79556,91.56099,9.41982,8.49835,3.03172,3.23310,10.24247,9.37074,11.92803,92.31128,15.47683,4.99806,2.74322,3.87263,10.69696,4.93531,5.69803,93.72760
13.png,4,4,5,9.73763,10.22979,3.48181,4.07960,10.60852,9.34881,13.03195,95.62363,11.60157,10.18993,2.70949,5.74726,12.14508,9.87431,13.40480,95.80154,17.53608,4.77920,3.02676,5.63910,11.79525,4.83790,6.23475,96.03203
13.png,4,5,5,7.40012,11.13520,2.79211,3.46118,10.35737,7.74151,11.88419,84.15332,9.03877,9.17568,3.49620,4.40589,10.76350,9.93752,10.96391,86.25706,15.61893,4.24649,4.27236,5.06157,9.67514,5.63505,5.14322,90.28459
13.png,4,6,5,8.13567,9.86941,3.05862,3.37652,9.98813,7.90053,12.72528,95.81036,9.08950,11.32252,3.30793,3.79696,11.63318,9.29791,10.91183,94.75944,14.28242,6.74703,4.57984,4.74120,9.99982,4.97280,6.03125,93.45215
13.png,4,7,5,6.13149,9.46295,2.76749,2.98269,8.73321,7.60081,10.71038,85.28915,7.74979,8.17105,3.21965,3.92056,10.12031,9.14131,10.73593,86.03711,14.47771,8.01302,4.37677,3.73974,9.22554,5.48692,4.28588,88.27715
13.png,4,8,5,5.91597,10.11930,2.72845,2.27783,8.31630,7.76452,11.03071,91.27153,8.29930,9.09896,3.07130,3.31318,10.48202,9.33396,10.87112,91.65722,14.31305,7.77859,3.72565,4.20897,9.95743,4.13539,6.64910,91.70709
13.png,4,9,5,6.51660,9.36220,2.79533,2.52319,8.53560,7.46512,10.24361,90.92596,8.56818,6.95348,2.95223,4.04945,9.63280,8.12454,10.67572,91.18736,13.62322,6.81736,4.80270,5.72159,9.11283,3.97204,4.34939,91.06760
13.png,4,10,5,5.87935,11.69922,2.98162,2.87054,8.75896,7.14794,10.49594,83.22438,7.21760,9.31249,2.96167,2.98537,10.02354,8.46135,9.68670,83.82254,12.55585,5.93943,3.61672,4.87452,8.88882,3.98950,5.76541,85.89638
13.png,4,11,5,10.63756,9.56463,3.92532,4.85774,10.47622,8.34048,11.50439,100.54920,8.93038,7.37502,4.53257,4.76030,10.76171,9.46379,13.42097,100.76881,14.72695,5.59003,5.72137,4.39832,12.10793,4.59187,7.56776,99.30161
13.png,4,12,5,6.00538,9.43112,2.79380,3.12057,7.85340,7.63118,10.17113,86.45517,7.06082,8.89446,2.99637,3.49644,9.76341,10.03654,11.85859,87.35497,14.47520,6.49083,4.16611,5.51763,10.91062,5.20834,5.88659,89.80534
13.png,4,13,5,6.76355,9.65234,2.84708,2.64667,8.83513,6.92035,10.84256,95.42779,6.68760,9.70035,2.69443,3.26424,10.17796,8.43670,8.12524,94.74741,12.12695,7.50748,3.88256,5.65419,7.22159,4.30994,4.83614,93.25389
13.png,4,14,5,6.77729,10.42015,2.78774,2.63384,8.92417,8.22565,11.01354,83.48404,8.35719,8.33110,2.98108,4.23607,10.49863,9.20919,12.31457,85.07649,14.48824,7.44607,4.33468,5.64216,10.69724,5.02227,4.90841,87.39183
13.png,4,15,5,6.71408,10.16406,2.31654,3.48686,8.72565,7.53381,10.68764,85.85112,9.73932,8.42579,2.33910,4.94914,10.20711,9.26572,11.65696,87.64166,13.74648,6.94058,5.38253,4.31332,10.22846,5.61834,4.74588,90.03774
13.png,5,0,5,7.88709,9.68144,2.69589,3.74325,9.08551,7.33429,9.91628,86.66588,9.15063,6.63168,3.13462,3.50874,9.30593,8.78170,11.62348,87.87115,16.33284,5.65775,3.47350,4.21254,10.54999,6.53680,3.94619,89.27953
13.png,5,1,5,8.66586,8.38700,3.16064,4.22779,8.84038,7.76415,10.33424,84.66280,8.71329,7.64631,3.38387,5.85999,9.60518,8.11194,10.69875,85.71767,14.79532,5.71835,3.49894,5.54900,9.52212,5.73648,3.36510,87.91988
13.png,5,2,5,7.08470,10.06754,2.88709,2.66373,8.67221,7.74717,10.90138,77.37963,8.15127,8.30597,3.12035,3.69424,10.29228,8.75910,12.09937,79.11850,14.54961,5.37454,3.25106,4.25824,10.84345,6.00547,4.91646,81.93837
13.png,5,3,5,6.62544,8.99690,2.57354,2.47950,8.20180,7.75636,10.24321,86.58827,8.07376,8.82752,3.01067,4.57476,9.86610,7.94527,11.17183,87.75018,14.45610,5.40289,4.16553,4.48287,9.98281,5.93091,3.91842,88.81061
13.png,5,4,5,6.65144,8.95119,2.79393,2.76122,8.43484,7.94277,10.94407,80.17738,8.48070,8.16882,3.31271,4.54479,10.37447,8.44322,11.12056,83.26619,14.51736,4.92051,3.47837,4.86405,9.69157,6.36641,4.83874,87.59955
13.png,5,5,5,7.28893,9.70914,2.78594,3.37025,9.14796,7.69955,10.77189,91.62375,7.32869,9.24300,3.01047,4.48070,10.27580,9.81034,10.78634,91.70863,14.62031,6.61667,4.37006,5.47247,9.74309,5.82967,5.76895,91.67141
13.png,5,6,5,7.38852,9.55953,2.64804,2.58513,8.65439,7.62204,10.83979,85.73332,8.79867,8.87775,3.06665,4.10366,10.30170,8.44506,10.84231,87.52768,13.88278,4.01794,2.71449,4.29265,9.45970,5.11178,4.30994,89.15747
13.png,5,7,5,5.04610,10.86954,2.67032,2.78650,8.70312,7.72965,11.13416,87.05380,8.41909,9.99673,3.37289,4.49860,10.60334,8.01532,10.53261,88.36392,13.54896,4.98312,3.00538,4.67019,9.20820,4.08292,5.46914,89.53267
13.png,5,8,5,8.41347,9.43114,2.88948,4.03188,9.49917,7.89086,10.94611,91.57164,9.53125,8.88077,3.28708,4.32435,10.31894,9.40030,12.72101,92.83926,15.60731,4.62972,5.27383,3.95914,11.10321,4.74413,6.04827,93.07126
13.png,5,9,5,5.88213,9.01265,2.57204,2.64725,7.75876,7.59858,10.48568,82.51778,8.35160,7.55167,2.06206,3.18193,9.85453,9.21045,11.16750,83.93327,14.30119,4.91083,3.13130,4.74889,10.07983,4.48102,5.44198,86.56940
13.png,5,10,5,6.64426,10.14269,2.80596,3.27991,8.68152,7.60850,10.63300,94.29211,8.66394,8.56220,3.31187,4.15464,10.04421,8.67237,10.79604,94.21361,14.04572,6.46367,4.63152,5.82995,9.75343,4.59191,5.73907,93.29150
13.png,5,11,5,7.34842,9.28231,2.91589,2.71320,8.49277,8.04453,10.82034,84.42619,8.68072,8.03253,3.04856,4.40943,10.26366,9.53719,11.37348,86.32170,14.79161,4.72836,3.50429,5.83597,10.18969,5.22115,5.15292,89.25069
13.png,5,12,5,7.08187,10.16377,3.08614,2.94672,8.82042,8.33652,11.44544,89.84250,7.25938,10.83883,3.10084,4.43766,11.24815,10.12370,12.17676,89.73860,14.62632,7.87331,4.96125,6.24331,10.96713,4.63997,7.04599,89.72472
13.png,5,13,5,8.28110,10.43065,3.64211,5.20248,9.54144,8.04471,10.25567,92.45065,9.58699,6.46257,3.52841,5.15244,9.56152,8.51042,11.00810,93.35432,13.94592,5.04109,4.42404,3.76491,9.73813,4.03542,5.17143,93.68609
13.png,5,14,5,6.98822,9.40883,2.56181,3.33107,8.67378,8.41229,11.01944,85.80167,8.93177,8.40431,3.41010,3.45557,10.81177,8.47100,12.22704,86.72382,13.27704,9.76243,4.55975,4.27321,10.83647,4.51248,5.74193,88.56892
13.png,5,15,5,6.83580,8.83311,2.71912,3.13648,8.56922,8.69370,11.92283,88.13792,9.16009,10.99653,3.51780,5.69105,11.43085,10.24795,13.13227,88.68439,15.35222,7.74475,5.58561,6.97719,11.81720,4.65346,7.56363,89.91876
13.png,6,0,5,6.85012,9.68097,2.36723,2.83385,8.42823,8.01517,10.79398,93.01030,7.98365,9.97262,2.54283,4.16857,10.33974,8.76573,12.28522,92.33990,18.92976,4.48793,4.13483,3.68514,10.77783,6.86978,2.97710,92.69200
13.png,6,1,5,6.49024,9.70819,2.66080,3.29077,8.57230,7.84194,10.96434,86.70032,6.05475,8.68276,3.66425,4.37958,10.49266,8.56597,11.26742,86.20528,17.30083,4.55902,4.41342,4.16218,9.76828,6.87744,3.73702,87.26218
13.png,6,2,5,6.67106,9.45259,3.01814,2.79496,8.52867,7.26344,10.40798,91.36774,7.76964,9.38609,3.12388,4.33493,9.89558,8.72366,10.55907,90.14873,17.66618,4.60995,4.59980,5.86919,9.55087,6.85305,3.08966,88.99242
13.png,6,3,5,5.75495,10.85604,3.35464,3.40780,8.76158,7.63521,10.46436,83.83085,7.63609,8.60050,3.44572,3.92560,10.02092,9.66199,11.86831,83.87991,17.67554,5.02478,4.21992,5.22052,10.54567,6.26365,4.60850,85.63851
13.png,6,4,5,6.59059,11.18703,2.53847,3.04105,9.15651,8.24159,10.92158,91.71133,8.83119,9.62322,2.59886,3.94648,10.48984,10.07740,12.34204,91.80051,16.50902,6.71079,4.59206,5.23545,11.27235,5.69615,6.65671,91.26968
13.png,6,5,5,7.70304,9.21052,2.62898,3.08707,8.29662,7.72764,10.29016,83.06600,6.98801,9.39506,3.24574,4.45626,9.89010,10.01999,13.16907,83.95102,16.67418,3.29394,4.04916,5.07219,12.05372,5.42781,5.66731,85.87061
13.png,6,6,5,7.44078,11.71734,2.41309,2.37552,9.06497,7.90336,10.86067,83.83241,7.44265,9.13236,3.02362,3.35041,10.47798,8.69939,11.93079,84.81180,14.84602,8.38865,4.25863,4.75568,10.77614,5.17249,5.42187,86.80994
13.png,6,7,5,6.09974,9.32345,2.81050,3.02841,8.04659,7.42169,9.85289,88.10712,7.93923,7.63923,3.03458,4.40954,9.47522,8.35023,11.01172,88.86952,13.93498,5.58928,4.92623,5.54930,10.09498,5.17976,4.99463,89.35782
13.png,6,8,5,6.95039,9.18844,2.51728,2.40320,8.20095,7.01080,9.32588,82.31106,7.27793,7.27631,2.21196,3.22846,9.02567,9.34203,11.06969,83.72827,14.32701,4.33091,3.36521,4.31964,10.07737,5.64511,4.54975,86.53827
13.png,6,9,5,6.61281,10.00867,2.50307,3.02389,8.33138,6.78167,9.74671,94.17911,6.81490,9.08835,2.61942,3.91312,9.06210,8.52542,9.22642,93.25703,12.99746,6.07503,4.50165,4.11098,8.70073,4.02510,5.69092,91.72018
13.png,6,10,5,8.38499,11.46032,3.74960,3.40735,9.97879,7.86283,10.99991,92.83447,8.33556,9.25001,3.15854,3.97812,10.31902,10.42179,12.95998,93.11067,15.83966,4.84812,4.20792,3.83088,11.58827,4.46246,6.59088,93.33595
13.png,6,11,5,6.22594,11.81393,3.03457,3.22746,9.21379,7.80167,10.90706,95.46391,9.93630,9.18288,3.40095,4.84673,10.36359,9.32020,11.48601,95.78362,14.55465,4.47121,6.51665,5.54317,10.48856,4.58164,7.23231,95.34718
13.png,6,12,5,5.59156,10.29266,2.77500,2.95002,8.71036,6.95253,10.29333,88.52489,8.40466,8.00116,3.13625,4.13211,9.45534,7.62176,9.28058,89.60237,11.86909,3.23839,3.98016,5.56865,8.46898,3.38522,4.49812,90.99003
13.png,6,13,5,6.38952,11.08946,2.36001,2.23292,8.68249,7.23144,9.86707,89.65889,7.23053,8.86418,2.86492,3.33706,9.40236,7.42701,9.48960,90.02211,11.10595,5.31765,4.72048,4.91593,8.76439,3.53225,5.09992,91.09469
13.png,6,14,5,6.23507,9.74157,3.15767,3.27222,8.10332,7.46484,9.61447,93.93451,7.45497,8.78739,3.10926,3.51581,9.17576,9.07230,11.63865,94.02733,13.95997,4.97859,4.97317,5.77192,10.73120,3.46325,7.18936,93.76109
13.png,6,15,5,6.88291,10.14723,2.58167,2.99822,8.80960,7.58250,10.32155,94.26878,8.32174,8.28462,3.26204,3.82168,9.72910,11.10690,12.10443,94.00423,16.22133,4.86811,4.69607,4.36950,11.17235,4.13093,7.97379,93.58409
13.png,7,0,5,5.41101,10.63468,3.29093,3.59183,8.53423,8.86077,11.50802,91.87535,8.50887,9.23354,4.50896,4.50952,11.23769,10.96939,14.42021,91.05699,18.21830,4.90869,5.64609,4.74856,13.05645,4.61563,7.67030,90.67697
13.png,7,1,5,5.99744,9.32075,3.28682,3.07230,7.98194,7.84725,10.29231,97.91629,8.31390,10.16125,3.37561,3.66875,9.95379,10.67733,12.02440,97.03189,16.34032,4.98503,6.93813,4.99417,10.82268,4.70906,6.26622,94.58661
13.png,7,2,5,5.37095,9.53234,2.76062,2.66085,7.77087,8.00897,10.45197,83.60095,7.03553,8.51710,3.87268,3.41793,10.15712,10.74985,12.90562,83.63918,15.93083,4.29240,3.90387,4.23705,11.60339,3.98500,8.62376,85.31570
13.png,7,3,5,5.35755,10.20780,2.42911,3.06406,7.98028,7.18330,10.23991,88.39730,7.02760,10.56341,2.68197,3.69222,9.89430,8.61851,10.96714,88.03823,14.44131,5.14208,4.77684,5.43506,9.83847,4.40324,5.29709,87.57887
13.png,7,4,5,6.65631,8.75177,2.34548,2.85710,7.40151,7.24150,9.20997,82.17807,7.07746,7.63031,2.48692,4.80393,8.91008,9.44661,11.62924,81.51063,15.86281,3.52157,3.65683,4.49145,10.76001,5.53148,5.23342,82.98714
13.png,7,5,5,5.97550,10.05023,2.57803,2.43231,8.83294,7.70150,10.64933,84.04311,8.41732,8.38097,2.68203,3.63341,10.01840,8.40538,10.40049,83.03839,16.90672,3.63293,3.04634,3.87528,9.04757,6.77355,4.43777,83.57861
13.png,7,6,5,5.78760,9.11600,2.40300,2.71251,7.88030,6.77467,9.66873,88.42905,6.62284,8.95352,2.31146,4.25352,9.11904,8.01453,9.97714,87.90991,14.95694,5.47466,3.50826,5.13496,8.92211,6.29298,3.48710,88.15681
13.png,7,7,5,6.66746,9.35635,2.82810,2.99920,8.56667,7.19350,10.47425,79.58383,7.73418,8.50974,2.82619,4.23285,9.98108,8.50182,10.27352,80.19739,15.30105,4.70726,3.14275,3.80758,9.40462,5.55259,4.78144,83.39407
13.png,7,8,5,7.21370,9.37051,2.94245,3.61162,9.09042,7.73649,11.86256,88.72821,8.94571,9.94888,2.69713,4.53798,11.06616,9.19617,10.23719,88.09297,15.49585,5.98862,4.87012,4.45391,9.59036,5.38592,4.64547,87.57202
13.png,7,9,5,6.03449,8.36512,3.71048,3.39205,8.39208,7.27364,10.32804,83.36957,7.82970,7.18633,4.31144,4.88681,9.82103,8.05376,10.37420,84.36914,14.15044,4.97766,3.44383,5.84862,9.25883,4.81075,4.16408,86.24789
13.png,7,10,5,6.34186,10.02540,2.55108,2.88689,8.89844,7.26441,10.87659,84.10274,7.31974,10.09231,2.67434,3.83484,10.26458,7.78383,10.00903,85.18086,12.83921,5.33335,4.66314,5.19712,9.00305,5.13612,4.24493,87.18834
13.png,7,11,5,6.64654,8.22497,2.44614,3.32274,8.00270,7.37678,10.08577,84.42838,7.83367,7.51761,2.15778,4.78503,9.58103,7.90833,10.43975,85.07087,12.13626,4.32241,4.10983,5.54341,9.30949,4.55586,5.02353,87.17329
13.png,7,12,5,5.78502,11.30406,2.56668,3.01315,8.93640,6.72334,10.76624,85.54727,6.19263,10.75112,2.66353,3.34912,10.25447,7.30221,9.23956,85.71855,11.02053,6.55191,4.04893,4.78209,8.12267,4.08475,4.51416,87.21011
13.png,7,13,5,6.74803,11.24718,2.93072,2.94966,8.34824,7.85071,10.23686,93.16513,6.92600,9.01373,2.81761,4.30352,9.85050,8.73065,11.60913,93.29207,13.76883,7.54724,3.85152,5.81898,10.77583,4.34843,6.13538,92.82961
13.png,7,14,5,5.52243,9.94792,2.43363,2.65111,8.44391,7.13272,10.27088,82.51659,7.28329,8.85654,2.76149,3.95400,9.77577,9.11465,10.31503,82.95367,13.76330,5.57927,3.11545,4.75338,9.22546,4.70410,6.15148,85.70665
13.png,7,15,5,7.21131,11.16410,2.61022,3.42562,9.30920,7.24617,10.46143,101.29792,7.91422,9.23160,2.69317,3.99488,9.71697,9.22155,10.54432,100.24055,14.47226,4.91065,6.47828,5.13071,9.84088,4.34451,6.79615,97.73011
13.png,8,0,5,7.78476,6.90401,2.71586,2.90668,8.03896,6.87249,10.17649,93.50145,7.84664,8.02559,2.70921,4.40395,9.65507,11.06404,11.03847,94.34872,15.43089,4.54536,4.07343,3.42693,9.90297,8.21547,9.79587,95.38867
13.png,8,1,5,5.74867,11.06913,3.02851,3.10858,8.68398,6.79298,8.69788,92.13765,7.44898,7.76749,2.94657,3.98091,8.19890,11.84780,12.13753,91.97295,14.53751,4.73596,3.23391,4.74283,12.06197,6.97333,12.97025,92.61714
13.png,8,2,5,5.53369,11.73848,2.68404,3.10220,8.72973,7.34717,9.63923,89.91183,7.02090,9.12202,3.45427,3.63407,9.20974,8.87332,10.94733,90.27536,14.86981,6.17884,3.61185,4.62668,9.71186,6.89804,8.79084,90.81852
13.png,8,3,5,5.23935,8.14498,2.16019,2.61915,6.86668,7.72018,9.64410,91.69816,6.96276,7.86409,2.60118,4.06762,9.46916,7.94906,10.77748,90.91497,14.94965,6.51354,2.55106,5.44691,9.45608,5.93429,7.89341,90.04218
13.png,8,4,5,5.92049,11.09651,3.13914,3.22183,8.85428,7.19532,10.32289,91.56161,6.71920,10.16556,2.77742,3.12512,9.69780,8.45491,10.47061,91.00768,14.02372,6.58543,3.35692,5.21229,9.57664,5.43566,7.60973,90.31157
13.png,8,5,5,6.18056,10.10101,2.73814,2.88097,8.73000,6.56623,9.96551,100.22058,6.68436,10.23334,3.22380,3.69326,9.34888,8.28074,8.85026,99.20371,12.39885,6.24499,4.10633,4.54997,8.11788,4.81150,7.73902,96.26620
13.png,8,6,5,5.84717,10.07273,2.64836,2.95294,8.16346,7.26855,10.09369,86.27969,6.31053,8.30186,3.60500,3.21823,9.63363,10.43824,12.01621,87.04366,14.70967,3.82839,3.16144,3.81285,11.16332,4.09383,9.67341,89.15694
13.png,8,7,5,6.80050,9.46725,2.25072,2.37036,8.11342,6.52006,9.41533,95.79845,6.28997,9.16427,2.61818,3.61770,8.92258,8.65964,9.46290,94.95399,13.94714,5.20528,3.73990,4.69859,8.49642,3.86189,5.84140,93.02831
13.png,8,8,5,5.48026,10.74747,2.55049,2.71956,8.08204,7.24996,10.14664,88.80750,7.02971,8.59242,2.99774,3.96531,9.69623,8.74216,10.43787,88.31051,13.03454,4.82304,3.08103,5.14249,9.70272,4.07451,5.54038,88.79747
13.png,8,9,5,5.94926,9.88807,2.79969,2.60061,7.99380,6.78918,9.13813,89.86116,6.17542,8.75317,2.25477,2.92772,8.71986,6.43930,8.81682,89.73007,11.36480,6.80571,3.56237,4.37573,7.81761,4.23095,3.61412,90.05234
13.png,8,10,5,6.42776,9.09150,2.57771,2.79296,7.64101,6.92432,9.83177,91.71705,6.99766,9.86272,2.74852,3.67908,9.35562,8.46703,10.34158,90.74191,12.96775,3.07236,3.27087,5.08743,9.70358,4.14957,5.86954,89.94568
13.png,8,11,5,6.00188,10.03209,2.66870,2.35689,8.30974,6.47216,9.98182,88.56324,6.75970,9.80137,2.49210,2.95859,9.47613,7.46153,8.32822,88.36447,11.98732,6.34358,2.37480,3.95464,7.59077,4.04611,4.54539,89.24659
13.png,8,12,5,7.33030,10.16315,3.19196,2.85005,8.60440,7.27531,10.59230,95.82740,7.16240,10.64322,3.27980,3.77852,10.21232,8.87715,9.81153,95.43444,13.17327,6.33553,5.71106,4.73301,9.13880,3.32149,6.40460,94.13385
13.png,8,13,5,5.76070,9.72143,2.66647,2.70164,7.89085,6.50482,9.11043,87.88811,6.91179,7.24915,3.28801,3.56560,8.51224,9.41762,10.85159,87.90512,15.21398,4.76745,4.03823,4.51547,10.03550,4.41558,5.54604,89.32173
13.png,8,14,5,6.99034,11.19132,2.53104,3.35250,9.30060,7.97850,11.72028,93.62975,8.40313,10.48031,2.41940,4.09628,11.23283,9.25272,10.79305,93.01164,14.89523,8.86682,4.50675,5.32364,9.83713,4.20666,5.87086,91.65105
13.png,8,15,5,6.25075,10.98947,2.85190,3.12821,8.86712,7.45065,9.97628,86.22202,7.35648,7.40145,3.69809,3.78987,9.40241,8.20406,10.48477,86.77203,13.69016,3.59604,3.94959,4.68421,9.58482,4.83138,4.90834,88.02875
13.png,9,0,4,14.51107,2.15128,1.21959,1.40787,9.21421,10.61830,12.47515,164.23633,20.20081,2.05914,1.28391,1.48722,11.36731,7.93285,13.58430,162.27432,23.17449,1.76437,2.06357,1.61387,11.75342,11.65022,12.17605,154.65553
13.png,9,1,4,14.49902,3.32219,1.60484,1.59026,9.72377,8.68326,11.47814,159.09085,19.64918,2.67789,1.59545,1.60064,9.81373,8.66792,10.28952,155.89642,17.65232,2.40871,1.81124,1.32712,9.82286,10.79898,13.40693,147.67615
13.png,9,2,4,10.09821,5.48000,2.53188,2.23013,7.90811,6.83322,8.03539,157.81102,11.49491,3.75254,2.22630,1.84306,7.63687,9.62572,11.43563,154.09157,18.14042,3.20178,3.35352,1.94683,10.36547,12.09511,13.85411,145.58356
13.png,9,3,4,7.31818,5.17331,2.28118,2.05751,7.29396,8.87049,10.51310,144.86490,13.43913,4.74560,2.25658,2.61659,9.98477,10.80788,14.76942,142.04730,21.83367,2.88604,2.39010,2.84697,13.06135,11.41374,12.88094,135.20364
13.png,9,4,5,7.43386,6.56502,2.34908,2.29734,6.48846,7.66427,8.91359,135.65768,9.23803,7.81902,1.70312,2.99927,8.88067,12.03156,13.27963,132.73099,20.93235,6.00332,2.50883,2.98366,11.64162,10.89212,13.32350,125.72820
13.png,9,5,5,6.70246,7.30916,2.35836,2.34181,7.17202,8.62210,9.08998,126.31279,10.21605,6.41172,2.35882,2.92819,9.11309,11.51433,14.92612,123.58898,20.83820,7.19825,4.69226,3.24247,12.78989,10.39668,10.48820,118.54341
13.png,9,6,5,7.68571,7.51871,1.70428,2.05999,7.47700,8.22060,9.41466,127.63582,10.56837,6.79716,2.72629,2.85921,9.28482,9.89919,13.07737,125.38748,20.68699,5.70202,4.84611,2.63802,10.68470,12.19005,10.09024,119.84865
13.png,9,7,5,9.34166,7.54017,2.73212,2.92388,8.72237,9.31897,10.79330,121.95718,11.48416,7.13793,3.25414,2.86255,10.29070,11.44360,14.09556,119.93825,21.77908,5.85716,3.87718,2.97301,11.40242,11.01134,6.56254,117.22563
13.png,9,8,5,7.94713,7.79957,2.29909,3.18894,8.53087,11.07797,13.66630,114.46996,12.04874,9.63819,2.05198,3.07852,13.47733,11.27545,15.94659,112.23740,23.12532,10.31147,2.32496,3.90881,13.16658,10.79050,7.26154,111.04459
13.png,9,9,5,8.58906,7.50718,2.17109,2.66713,7.60292,9.15871,10.98564,110.74342,9.23322,8.03655,1.71133,3.65397,10.79668,11.16094,14.26071,109.65734,21.69466,6.08137,3.77501,5.66447,12.35297,10.44938,7.42525,109.42242
13.png,9,10,5,8.57902,7.81174,2.52288,2.82377,8.19291,7.86905,10.11371,96.21789,8.50380,8.26581,2.59156,3.28380,9.73088,10.33891,11.20079,96.01984,17.69099,5.75248,3.33619,4.38411,9.69627,9.83127,9.29068,98.96777
13.png,9,11,5,7.21807,8.36603,2.70236,2.55043,7.79072,7.19577,9.37245,101.39545,6.97159,8.68210,2.61289,3.26434,8.88785,9.66503,9.99626,100.98915,15.09179,6.47835,4.43630,4.76944,9.44615,8.58041,6.14241,101.43073
13.png,9,12,5,5.21050,9.53970,2.31810,2.66574,8.16591,6.42980,9.76542,86.17505,6.75006,8.21212,3.01234,3.64244,8.82065,10.41348,10.58562,87.49097,14.15334,4.52996,3.17168,5.24729,9.81317,8.23809,10.77455,92.06389
13.png,9,13,5,7.04066,10.98939,2.40698,3.49421,9.18794,7.36268,10.47540,99.39308,8.67550,9.75991,2.13702,4.09947,9.93999,10.58427,11.62097,98.87827,12.57607,8.25114,3.96421,6.19547,10.64903,7.43816,8.53026,99.02286
13.png,9,14,5,4.69258,9.63922,3.04729,2.87380,7.96295,6.72376,9.88596,89.00929,8.09167,7.35856,3.47367,3.77624,8.96207,9.91644,9.45991,88.20273,10.32883,4.89474,3.75291,6.59828,8.95378,7.43857,10.11913,90.25600
13.png,9,15,5,6.45493,10.14498,2.44164,3.47498,8.87563,7.25069,10.74906,95.41162,7.70151,10.45886,2.43217,4.66940,10.36706,9.47518,11.36840,95.54554,10.59940,7.20628,4.31737,5.06714,10.37812,5.54960,10.20318,96.71757
13.png,10,0,4,14.73897,1.49541,1.58030,1.15534,8.16842,8.53581,8.96641,161.27867,15.23079,1.66503,2.73360,1.35620,8.15819,15.57812,14.83952,159.72734,16.08782,1.62105,2.66437,1.06788,14.74998,2.79534,16.74833,158.72440
13.png,10,1,4,15.86471,1.93773,2.07385,1.58886,9.47386,8.38690,9.97532,152.06827,16.58654,1.67337,3.40766,1.50499,8.75988,14.04934,13.25754,152.88022,15.64838,1.45442,1.22098,0.67552,12.76275,3.66769,15.69518,154.45345
13.png,10,2,4,15.99618,1.40851,1.31952,1.73482,9.14979,7.59285,9.15311,150.85498,16.40144,1.41808,1.54844,1.57037,7.89990,13.07470,12.35347,151.72003,14.69593,1.35267,0.77590,1.20290,11.83170,3.47794,15.07634,154.17526
13.png,10,3,4,16.14857,1.55264,4.34535,1.66694,9.81599,7.44876,9.07108,143.43910,15.75821,1.32426,3.92741,1.10816,7.46352,11.23621,10.49458,145.32812,13.19255,1.17782,2.48691,0.91544,10.13915,3.71779,14.33894,149.55452
13.png,10,4,4,15.97465,1.96430,3.84088,1.63513,10.09673,7.06897,9.99360,140.40225,17.26124,1.38613,4.96063,1.36691,7.87521,10.52899,9.02950,141.40303,12.48634,1.33467,3.39408,1.32060,9.49847,3.87931,13.78495,145.30096
13.png,10,5,4,17.49854,2.02214,1.96650,1.67800,10.43656,6.83932,9.89350,140.14313,18.05739,1.58423,2.77322,1.17056,7.88453,9.96789,8.12819,141.86122,11.69776,1.54753,3.76191,1.28686,8.61148,3.97965,12.57946,146.03162
13.png,10,6,4,17.20791,3.08187,2.18137,1.70374,10.20486,6.38591,8.36074,145.78474,15.32062,2.67738,1.81419,1.23833,6.75919,11.05144,10.04417,147.62457,13.04227,2.32421,2.52411,0.85363,10.87535,3.02599,13.57187,151.08411
